Xd;Yd;Xu;Yu
1785.9061;1605.8567;70.0000;77.0000
1814.5924;1604.5530;71.0000;77.0000
1843.3845;1603.2601;72.0000;77.0000
1871.9872;1601.9454;73.0000;77.0000
1900.4982;1600.5305;74.0000;77.0000
1928.9291;1599.1819;75.0000;77.0000
1957.2196;1597.8581;76.0000;77.0000
1985.3132;1596.2877;77.0000;77.0000
2013.4224;1594.6537;78.0000;77.0000
2041.2150;1593.2807;79.0000;77.0000
2069.0878;1591.8785;80.0000;77.0000
2096.4500;1590.3009;81.0000;77.0000
2123.7552;1588.6879;82.0000;77.0000
2151.3387;1587.0499;83.0000;77.0000
2178.4740;1585.3362;84.0000;77.0000
2205.5267;1583.6502;85.0000;77.0000
2232.4328;1581.9790;86.0000;77.0000
2259.2669;1580.2604;87.0000;77.0000
2285.6573;1578.5550;88.0000;77.0000
2312.0769;1576.7449;89.0000;77.0000
2338.3974;1574.9586;90.0000;77.0000
2364.5014;1573.1133;91.0000;77.0000
2390.5240;1571.3329;92.0000;77.0000
2416.0502;1569.6614;93.0000;77.0000
2441.5625;1567.6373;94.0000;77.0000
117.3297;1661.2766;13.0000;78.0000
144.7349;1661.7371;14.0000;78.0000
172.2871;1661.9875;15.0000;78.0000
199.9548;1662.2625;16.0000;78.0000
227.7087;1662.5199;17.0000;78.0000
396.8242;1663.8181;23.0000;78.0000
425.3679;1663.8811;24.0000;78.0000
454.1043;1664.0071;25.0000;78.0000
482.7635;1664.0103;26.0000;78.0000
511.7400;1664.0099;27.0000;78.0000
686.6952;1663.4645;33.0000;78.0000
716.1495;1663.5043;34.0000;78.0000
745.8422;1663.4622;35.0000;78.0000
775.3952;1663.3494;36.0000;78.0000
804.8344;1663.0357;37.0000;78.0000
984.2524;1660.6042;43.0000;78.0000
1013.7533;1659.7845;44.0000;78.0000
1044.1620;1659.4845;45.0000;78.0000
1073.7331;1659.2038;46.0000;78.0000
1104.1758;1658.2126;47.0000;78.0000
1284.1443;1653.4916;53.0000;78.0000
1313.8106;1652.7427;54.0000;78.0000
1344.0277;1651.8060;55.0000;78.0000
1373.7458;1650.9108;56.0000;78.0000
1403.6545;1649.6951;57.0000;78.0000
1581.4660;1643.4109;63.0000;78.0000
1610.8145;1642.3577;64.0000;78.0000
1640.4020;1641.1378;65.0000;78.0000
1669.5380;1639.9492;66.0000;78.0000
1698.6450;1638.5851;67.0000;78.0000
1871.7565;1630.6401;73.0000;78.0000
1900.2671;1629.2097;74.0000;78.0000
1928.6443;1627.8972;75.0000;78.0000
1956.8775;1626.4354;76.0000;78.0000
1985.0548;1624.7224;77.0000;78.0000
2150.8805;1615.2224;83.0000;78.0000
2177.8995;1613.5117;84.0000;78.0000
2205.0740;1611.8827;85.0000;78.0000
2231.8109;1610.1374;86.0000;78.0000
2258.6531;1608.2960;87.0000;78.0000
2415.3101;1597.1598;93.0000;78.0000
2440.8610;1595.2058;94.0000;78.0000
119.2926;1689.6842;13.0000;79.0000
146.6694;1690.0671;14.0000;79.0000
174.1834;1690.4039;15.0000;79.0000
201.8063;1690.7841;16.0000;79.0000
229.5124;1691.1181;17.0000;79.0000
398.5140;1692.5478;23.0000;79.0000
427.0129;1692.7236;24.0000;79.0000
455.7001;1692.7831;25.0000;79.0000
484.4320;1692.9228;26.0000;79.0000
513.2086;1692.9356;27.0000;79.0000
688.1875;1692.8562;33.0000;79.0000
717.5792;1692.5896;34.0000;79.0000
747.1316;1692.3653;35.0000;79.0000
776.5616;1692.1097;36.0000;79.0000
806.1012;1691.7268;37.0000;79.0000
985.2256;1689.5192;43.0000;79.0000
1014.7488;1689.3021;44.0000;79.0000
1045.0554;1688.6804;45.0000;79.0000
1074.6568;1687.8808;46.0000;79.0000
1104.9775;1687.3832;47.0000;79.0000
1284.5609;1682.8881;53.0000;79.0000
1314.4584;1681.7910;54.0000;79.0000
1344.3355;1680.8423;55.0000;79.0000
1374.2999;1679.8598;56.0000;79.0000
1403.9772;1679.0464;57.0000;79.0000
1581.5910;1672.4242;63.0000;79.0000
1610.9718;1671.2222;64.0000;79.0000
1640.4407;1670.0156;65.0000;79.0000
1669.5520;1668.6435;66.0000;79.0000
1698.6268;1667.3163;67.0000;79.0000
1871.5491;1659.2471;73.0000;79.0000
1899.9480;1657.9222;74.0000;79.0000
1928.3081;1656.3852;75.0000;79.0000
1956.5020;1654.6836;76.0000;79.0000
1984.5939;1653.2885;77.0000;79.0000
2150.2544;1643.3402;83.0000;79.0000
2177.4897;1641.6452;84.0000;79.0000
2204.4624;1639.8477;85.0000;79.0000
2231.3064;1638.0954;86.0000;79.0000
2257.9648;1636.3763;87.0000;79.0000
2414.5340;1624.8229;93.0000;79.0000
2440.0006;1622.7875;94.0000;79.0000
121.3267;1717.8899;13.0000;80.0000
148.6848;1718.3497;14.0000;80.0000
176.1656;1718.7648;15.0000;80.0000
203.7231;1719.1700;16.0000;80.0000
231.3997;1719.5276;17.0000;80.0000
400.2346;1721.1844;23.0000;80.0000
428.6952;1721.3380;24.0000;80.0000
457.3120;1721.5035;25.0000;80.0000
486.0934;1721.5630;26.0000;80.0000
514.7897;1721.6492;27.0000;80.0000
689.6416;1721.5116;33.0000;80.0000
718.9609;1721.4570;34.0000;80.0000
748.4267;1721.4190;35.0000;80.0000
777.7998;1721.3203;36.0000;80.0000
807.4246;1720.9657;37.0000;80.0000
986.2117;1718.6498;43.0000;80.0000
1015.7175;1717.8815;44.0000;80.0000
1045.9355;1717.4858;45.0000;80.0000
1075.6234;1717.0209;46.0000;80.0000
1105.7189;1716.1849;47.0000;80.0000
1284.9416;1711.5028;53.0000;80.0000
1315.0336;1710.7388;54.0000;80.0000
1344.6945;1709.7509;55.0000;80.0000
1374.6512;1708.6957;56.0000;80.0000
1404.4248;1707.5725;57.0000;80.0000
1581.7303;1701.3764;63.0000;80.0000
1611.0206;1700.0264;64.0000;80.0000
1640.4629;1698.6297;65.0000;80.0000
1669.5571;1697.2814;66.0000;80.0000
1698.5773;1695.7931;67.0000;80.0000
1871.3292;1687.6931;73.0000;80.0000
1899.7031;1686.3650;74.0000;80.0000
1927.8990;1684.7213;75.0000;80.0000
1956.1341;1683.2036;76.0000;80.0000
1984.0996;1681.7575;77.0000;80.0000
2149.7281;1671.5247;83.0000;80.0000
2176.9906;1669.6079;84.0000;80.0000
2203.8638;1667.8394;85.0000;80.0000
2230.7335;1666.0148;86.0000;80.0000
2257.3918;1664.1555;87.0000;80.0000
2413.7028;1652.2883;93.0000;80.0000
2439.0078;1650.1659;94.0000;80.0000
123.3499;1746.0350;13.0000;81.0000
150.7373;1746.6067;14.0000;81.0000
178.1840;1747.1204;15.0000;81.0000
205.7377;1747.6204;16.0000;81.0000
233.3287;1747.9971;17.0000;81.0000
401.9892;1749.8684;23.0000;81.0000
430.4206;1749.9862;24.0000;81.0000
458.9736;1750.0830;25.0000;81.0000
487.7099;1750.2491;26.0000;81.0000
516.4578;1750.3065;27.0000;81.0000
691.0284;1750.1379;33.0000;81.0000
720.3770;1749.9807;34.0000;81.0000
749.6715;1749.8828;35.0000;81.0000
779.0757;1749.7294;36.0000;81.0000
808.7694;1749.4786;37.0000;81.0000
987.2244;1747.4811;43.0000;81.0000
1016.6985;1747.1611;44.0000;81.0000
1046.8168;1746.3643;45.0000;81.0000
1076.5485;1745.6031;46.0000;81.0000
1106.4501;1745.2093;47.0000;81.0000
1285.5898;1740.5728;53.0000;81.0000
1315.4139;1739.5499;54.0000;81.0000
1345.3268;1738.5398;55.0000;81.0000
1374.9325;1737.5626;56.0000;81.0000
1404.7950;1736.5168;57.0000;81.0000
1581.8661;1729.7750;63.0000;81.0000
1611.0826;1728.4717;64.0000;81.0000
1640.4753;1727.1246;65.0000;81.0000
1669.5307;1725.8739;66.0000;81.0000
1698.5481;1724.4673;67.0000;81.0000
1871.0478;1716.1560;73.0000;81.0000
1899.4433;1714.5118;74.0000;81.0000
1927.6341;1713.0044;75.0000;81.0000
1955.7486;1711.4969;76.0000;81.0000
1983.7801;1709.7539;77.0000;81.0000
2149.2406;1699.3671;83.0000;81.0000
2176.3145;1697.5996;84.0000;81.0000
2203.2817;1695.7446;85.0000;81.0000
2230.0723;1693.8714;86.0000;81.0000
2256.7779;1691.8584;87.0000;81.0000
2412.7115;1679.6664;93.0000;81.0000
2437.9752;1677.6722;94.0000;81.0000
152.8261;1774.7518;14.0000;82.0000
180.2480;1775.3233;15.0000;82.0000
207.7576;1775.8655;16.0000;82.0000
235.2952;1776.2668;17.0000;82.0000
403.7368;1778.2155;23.0000;82.0000
432.1616;1778.3137;24.0000;82.0000
460.7138;1778.5502;25.0000;82.0000
489.3490;1778.6893;26.0000;82.0000
518.1340;1778.9139;27.0000;82.0000
692.5221;1779.2983;33.0000;82.0000
721.7272;1779.0475;34.0000;82.0000
750.9872;1778.7891;35.0000;82.0000
780.5066;1778.5296;36.0000;82.0000
810.1106;1778.1853;37.0000;82.0000
988.2485;1775.9908;43.0000;82.0000
1017.6460;1775.5203;44.0000;82.0000
1047.7035;1775.2810;45.0000;82.0000
1077.5031;1774.6434;46.0000;82.0000
1107.1913;1773.6368;47.0000;82.0000
1286.3398;1769.3158;53.0000;82.0000
1315.8685;1768.2894;54.0000;82.0000
1345.8837;1767.3505;55.0000;82.0000
1375.4792;1766.3850;56.0000;82.0000
1405.0597;1765.4040;57.0000;82.0000
1581.9647;1758.2684;63.0000;82.0000
1611.1368;1756.8959;64.0000;82.0000
1640.4843;1755.7200;65.0000;82.0000
1669.4940;1754.5153;66.0000;82.0000
1698.5307;1753.3688;67.0000;82.0000
1870.7613;1744.3941;73.0000;82.0000
1899.1022;1742.8357;74.0000;82.0000
1927.3781;1741.2600;75.0000;82.0000
1955.4219;1739.6937;76.0000;82.0000
1983.4539;1738.0967;77.0000;82.0000
2148.6124;1727.3657;83.0000;82.0000
2175.6323;1725.4456;84.0000;82.0000
2202.5879;1723.5206;85.0000;82.0000
2229.3629;1721.5912;86.0000;82.0000
2256.0262;1719.6815;87.0000;82.0000
155.0254;1802.6171;14.0000;83.0000
182.3381;1803.2853;15.0000;83.0000
209.8076;1803.8793;16.0000;83.0000
237.3288;1804.3538;17.0000;83.0000
265.1135;1804.7380;18.0000;83.0000
292.8098;1805.1201;19.0000;83.0000
320.9726;1805.5037;20.0000;83.0000
348.8773;1805.8490;21.0000;83.0000
377.1795;1806.1571;22.0000;83.0000
405.5067;1806.4714;23.0000;83.0000
433.9431;1806.7191;24.0000;83.0000
462.4704;1806.9227;25.0000;83.0000
491.0671;1807.1219;26.0000;83.0000
519.7823;1807.2894;27.0000;83.0000
548.5714;1807.3716;28.0000;83.0000
577.5140;1807.4461;29.0000;83.0000
606.4434;1807.5049;30.0000;83.0000
635.6262;1807.5782;31.0000;83.0000
664.6539;1807.5561;32.0000;83.0000
693.9759;1807.4891;33.0000;83.0000
723.0645;1807.4287;34.0000;83.0000
752.4394;1807.3539;35.0000;83.0000
781.9388;1807.2815;36.0000;83.0000
811.3581;1807.1623;37.0000;83.0000
840.6377;1806.6608;38.0000;83.0000
870.2412;1806.0820;39.0000;83.0000
900.1415;1805.6918;40.0000;83.0000
929.5786;1805.5045;41.0000;83.0000
959.4114;1805.3438;42.0000;83.0000
989.3294;1804.9549;43.0000;83.0000
1018.6539;1804.1989;44.0000;83.0000
1048.5783;1803.6453;45.0000;83.0000
1078.4563;1803.2587;46.0000;83.0000
1107.9949;1802.5196;47.0000;83.0000
1137.9534;1801.6877;48.0000;83.0000
1167.6354;1800.9263;49.0000;83.0000
1197.4985;1800.1800;50.0000;83.0000
1227.4030;1799.4265;51.0000;83.0000
1256.9043;1798.5951;52.0000;83.0000
1286.8624;1797.6888;53.0000;83.0000
1316.4667;1796.7792;54.0000;83.0000
1346.2061;1795.8421;55.0000;83.0000
1375.9547;1794.8372;56.0000;83.0000
1405.4728;1793.8205;57.0000;83.0000
1434.9655;1792.7489;58.0000;83.0000
1464.4708;1791.6089;59.0000;83.0000
1494.0718;1790.3741;60.0000;83.0000
1523.3518;1789.1597;61.0000;83.0000
1552.5770;1787.9439;62.0000;83.0000
1582.0691;1786.6953;63.0000;83.0000
1611.1940;1785.5243;64.0000;83.0000
1640.4690;1784.3082;65.0000;83.0000
1669.4284;1782.9142;66.0000;83.0000
1698.4538;1781.5344;67.0000;83.0000
1727.3479;1780.1209;68.0000;83.0000
1756.4481;1778.5875;69.0000;83.0000
1784.9222;1777.1515;70.0000;83.0000
1813.4518;1775.7333;71.0000;83.0000
1841.9039;1774.2345;72.0000;83.0000
1870.3765;1772.5947;73.0000;83.0000
1898.7729;1770.9435;74.0000;83.0000
1926.9426;1769.3615;75.0000;83.0000
1955.0762;1767.7749;76.0000;83.0000
1982.9481;1766.0935;77.0000;83.0000
2010.7792;1764.3615;78.0000;83.0000
2038.5066;1762.5814;79.0000;83.0000
2065.9905;1760.7652;80.0000;83.0000
2093.5182;1758.8666;81.0000;83.0000
2120.8989;1756.9816;82.0000;83.0000
2147.8938;1755.0696;83.0000;83.0000
2175.0054;1753.1215;84.0000;83.0000
2201.7865;1751.1786;85.0000;83.0000
2228.5850;1749.2467;86.0000;83.0000
2255.2130;1747.2412;87.0000;83.0000
2281.5849;1745.2656;88.0000;83.0000
2307.7346;1743.2282;89.0000;83.0000
2333.7902;1741.0501;90.0000;83.0000
2359.4556;1738.7931;91.0000;83.0000
2385.1294;1736.5315;92.0000;83.0000
184.4859;1831.1599;15.0000;84.0000
211.9177;1831.8623;16.0000;84.0000
239.4324;1832.3491;17.0000;84.0000
267.1049;1832.8451;18.0000;84.0000
294.9088;1833.3272;19.0000;84.0000
322.8585;1833.6811;20.0000;84.0000
350.9033;1833.9686;21.0000;84.0000
379.0760;1834.3333;22.0000;84.0000
407.3477;1834.6622;23.0000;84.0000
435.7247;1834.9647;24.0000;84.0000
464.2583;1835.2184;25.0000;84.0000
492.7886;1835.4357;26.0000;84.0000
521.4872;1835.5652;27.0000;84.0000
550.3193;1835.7063;28.0000;84.0000
579.0892;1835.8210;29.0000;84.0000
608.1299;1835.8963;30.0000;84.0000
637.0601;1835.8953;31.0000;84.0000
666.2342;1835.8877;32.0000;84.0000
695.4123;1835.8061;33.0000;84.0000
724.5463;1835.6736;34.0000;84.0000
753.8760;1835.5313;35.0000;84.0000
783.2366;1835.4539;36.0000;84.0000
812.5495;1835.4294;37.0000;84.0000
842.0479;1835.2318;38.0000;84.0000
871.5732;1834.8420;39.0000;84.0000
901.2904;1834.3070;40.0000;84.0000
930.6140;1833.7323;41.0000;84.0000
960.4956;1833.5599;42.0000;84.0000
990.3510;1833.4605;43.0000;84.0000
1019.6754;1832.9341;44.0000;84.0000
1049.4986;1832.1611;45.0000;84.0000
1079.3854;1831.5477;46.0000;84.0000
1108.8314;1831.0121;47.0000;84.0000
1138.7172;1830.2702;48.0000;84.0000
1168.4835;1829.4608;49.0000;84.0000
1197.9947;1828.6813;50.0000;84.0000
1228.0370;1827.8207;51.0000;84.0000
1257.5600;1826.9564;52.0000;84.0000
1287.2102;1826.0919;53.0000;84.0000
1317.0010;1825.1434;54.0000;84.0000
1346.6002;1824.1701;55.0000;84.0000
1376.2298;1823.1488;56.0000;84.0000
1405.8538;1822.0883;57.0000;84.0000
1435.3670;1821.0052;58.0000;84.0000
1464.5610;1819.8673;59.0000;84.0000
1494.1801;1818.6964;60.0000;84.0000
1523.5280;1817.5728;61.0000;84.0000
1552.7704;1816.4201;62.0000;84.0000
1582.1159;1815.1957;63.0000;84.0000
1611.2018;1813.9008;64.0000;84.0000
1640.3546;1812.4733;65.0000;84.0000
1669.3674;1811.0909;66.0000;84.0000
1698.3229;1809.8117;67.0000;84.0000
1727.1505;1808.3757;68.0000;84.0000
1755.8830;1806.8291;69.0000;84.0000
1784.6472;1805.3705;70.0000;84.0000
1813.2787;1803.9352;71.0000;84.0000
1841.6784;1802.3411;72.0000;84.0000
1869.9429;1800.6609;73.0000;84.0000
1898.3437;1799.0651;74.0000;84.0000
1926.4628;1797.4951;75.0000;84.0000
1954.5375;1795.8179;76.0000;84.0000
1982.3665;1794.0914;77.0000;84.0000
2010.1551;1792.2762;78.0000;84.0000
2037.7997;1790.4309;79.0000;84.0000
2065.5031;1788.5853;80.0000;84.0000
2092.8828;1786.7228;81.0000;84.0000
2120.1389;1784.7710;82.0000;84.0000
2147.2122;1782.8084;83.0000;84.0000
2174.2615;1780.8323;84.0000;84.0000
2201.0015;1778.9067;85.0000;84.0000
2227.6988;1776.8672;86.0000;84.0000
2254.3852;1774.8587;87.0000;84.0000
2280.8189;1772.7478;88.0000;84.0000
2306.6320;1770.5571;89.0000;84.0000
2332.7092;1768.3436;90.0000;84.0000
2358.4386;1766.1762;91.0000;84.0000
2384.0430;1763.6472;92.0000;84.0000
214.1145;1859.6095;16.0000;85.0000
241.5876;1860.2909;17.0000;85.0000
269.1963;1860.7806;18.0000;85.0000
296.9291;1861.2670;19.0000;85.0000
324.8612;1861.7598;20.0000;85.0000
352.8832;1862.1332;21.0000;85.0000
380.9909;1862.3892;22.0000;85.0000
409.2290;1862.7363;23.0000;85.0000
437.5497;1863.0513;24.0000;85.0000
466.0473;1863.3302;25.0000;85.0000
494.5522;1863.5497;26.0000;85.0000
523.2404;1863.7652;27.0000;85.0000
551.9824;1863.8871;28.0000;85.0000
580.7629;1863.9888;29.0000;85.0000
609.6921;1864.0737;30.0000;85.0000
638.6735;1864.1621;31.0000;85.0000
667.7367;1864.1464;32.0000;85.0000
696.8883;1864.0842;33.0000;85.0000
726.0561;1863.9675;34.0000;85.0000
755.2390;1863.8078;35.0000;85.0000
784.5732;1863.6509;36.0000;85.0000
813.8548;1863.5520;37.0000;85.0000
843.3308;1863.4218;38.0000;85.0000
872.8397;1863.2013;39.0000;85.0000
902.4574;1862.8257;40.0000;85.0000
931.8309;1862.3359;41.0000;85.0000
961.6094;1861.8423;42.0000;85.0000
991.3221;1861.4899;43.0000;85.0000
1020.6643;1861.1582;44.0000;85.0000
1050.4433;1860.5461;45.0000;85.0000
1080.2740;1859.8428;46.0000;85.0000
1109.7142;1859.2580;47.0000;85.0000
1139.4107;1858.5665;48.0000;85.0000
1169.2935;1857.8370;49.0000;85.0000
1198.7008;1857.1489;50.0000;85.0000
1228.5151;1856.3495;51.0000;85.0000
1258.3240;1855.4275;52.0000;85.0000
1287.6700;1854.5000;53.0000;85.0000
1317.3621;1853.5461;54.0000;85.0000
1347.1074;1852.5731;55.0000;85.0000
1376.5670;1851.5661;56.0000;85.0000
1406.1340;1850.5019;57.0000;85.0000
1435.5813;1849.4559;58.0000;85.0000
1464.8728;1848.3640;59.0000;85.0000
1494.3874;1847.2095;60.0000;85.0000
1523.6677;1845.9832;61.0000;85.0000
1552.8479;1844.6484;62.0000;85.0000
1582.1745;1843.2900;63.0000;85.0000
1611.1691;1842.0120;64.0000;85.0000
1640.2849;1840.6763;65.0000;85.0000
1669.2709;1839.3522;66.0000;85.0000
1698.1711;1837.9908;67.0000;85.0000
1727.0057;1836.4687;68.0000;85.0000
1755.7268;1834.9502;69.0000;85.0000
1784.3409;1833.4904;70.0000;85.0000
1812.9261;1831.9391;71.0000;85.0000
1841.3733;1830.3262;72.0000;85.0000
1869.6741;1828.6797;73.0000;85.0000
1897.8259;1827.0193;74.0000;85.0000
1925.9878;1825.3674;75.0000;85.0000
1953.9520;1823.7092;76.0000;85.0000
1981.8341;1821.9434;77.0000;85.0000
2009.6074;1820.1032;78.0000;85.0000
2037.2824;1818.2335;79.0000;85.0000
2064.8424;1816.3553;80.0000;85.0000
2092.1687;1814.4591;81.0000;85.0000
2119.3810;1812.4947;82.0000;85.0000
2146.4812;1810.4295;83.0000;85.0000
2173.4319;1808.4567;84.0000;85.0000
2200.1886;1806.4420;85.0000;85.0000
2226.8287;1804.3612;86.0000;85.0000
2253.4145;1802.1984;87.0000;85.0000
2279.6698;1799.9346;88.0000;85.0000
2305.6777;1797.7087;89.0000;85.0000
2331.6282;1795.5031;90.0000;85.0000
2357.3292;1793.0957;91.0000;85.0000
216.4070;1887.1699;16.0000;86.0000
243.7783;1887.8728;17.0000;86.0000
271.3439;1888.5346;18.0000;86.0000
299.0219;1889.1356;19.0000;86.0000
326.9167;1889.6535;20.0000;86.0000
354.8753;1890.0323;21.0000;86.0000
382.9064;1890.3456;22.0000;86.0000
411.1739;1890.6285;23.0000;86.0000
439.4164;1890.9697;24.0000;86.0000
467.8796;1891.2675;25.0000;86.0000
496.3675;1891.5528;26.0000;86.0000
525.0114;1891.7753;27.0000;86.0000
553.7532;1891.9560;28.0000;86.0000
582.4195;1892.0990;29.0000;86.0000
611.3402;1892.2220;30.0000;86.0000
640.2759;1892.2595;31.0000;86.0000
669.2789;1892.2822;32.0000;86.0000
698.4596;1892.2641;33.0000;86.0000
727.4928;1892.2136;34.0000;86.0000
756.6720;1892.0651;35.0000;86.0000
785.9550;1891.9034;36.0000;86.0000
815.2180;1891.7269;37.0000;86.0000
844.6665;1891.5119;38.0000;86.0000
874.1221;1891.3737;39.0000;86.0000
903.5899;1891.2622;40.0000;86.0000
932.9726;1890.7320;41.0000;86.0000
962.7295;1890.1022;42.0000;86.0000
992.3225;1889.6190;43.0000;86.0000
1021.6438;1889.3107;44.0000;86.0000
1051.3694;1888.7830;45.0000;86.0000
1081.1458;1888.0918;46.0000;86.0000
1110.6029;1887.5128;47.0000;86.0000
1140.1141;1886.8770;48.0000;86.0000
1170.0025;1886.0914;49.0000;86.0000
1199.5185;1885.3217;50.0000;86.0000
1229.0002;1884.5226;51.0000;86.0000
1258.8985;1883.6382;52.0000;86.0000
1288.3748;1882.7791;53.0000;86.0000
1317.8129;1881.8615;54.0000;86.0000
1347.4532;1880.8540;55.0000;86.0000
1376.9977;1879.8453;56.0000;86.0000
1406.4771;1878.8009;57.0000;86.0000
1435.7393;1877.6889;58.0000;86.0000
1465.0336;1876.4599;59.0000;86.0000
1494.5257;1875.2194;60.0000;86.0000
1523.7864;1873.9999;61.0000;86.0000
1552.9789;1872.7498;62.0000;86.0000
1582.1689;1871.5154;63.0000;86.0000
1611.1461;1870.2053;64.0000;86.0000
1640.2398;1868.7663;65.0000;86.0000
1669.1656;1867.4035;66.0000;86.0000
1698.0129;1866.0499;67.0000;86.0000
1726.6373;1864.4837;68.0000;86.0000
1755.5048;1862.8633;69.0000;86.0000
1784.1308;1861.3960;70.0000;86.0000
1812.5597;1859.9307;71.0000;86.0000
1841.0031;1858.2660;72.0000;86.0000
1869.3322;1856.5444;73.0000;86.0000
1897.4421;1854.8379;74.0000;86.0000
1925.5511;1853.1112;75.0000;86.0000
1953.4767;1851.3713;76.0000;86.0000
1981.3530;1849.6141;77.0000;86.0000
2009.1260;1847.7273;78.0000;86.0000
2036.6725;1845.8035;79.0000;86.0000
2064.1334;1843.9189;80.0000;86.0000
2091.4351;1842.0446;81.0000;86.0000
2118.7080;1840.0671;82.0000;86.0000
2145.6782;1837.9779;83.0000;86.0000
2172.5992;1835.8879;84.0000;86.0000
2199.3391;1833.8378;85.0000;86.0000
2225.8687;1831.6949;86.0000;86.0000
2252.3408;1829.4775;87.0000;86.0000
2278.6096;1827.2050;88.0000;86.0000
2304.6125;1824.9156;89.0000;86.0000
2330.4948;1822.5102;90.0000;86.0000
246.0765;1915.5936;17.0000;87.0000
273.5519;1916.1620;18.0000;87.0000
301.1233;1916.7681;19.0000;87.0000
329.0862;1917.4042;20.0000;87.0000
356.8980;1917.9540;21.0000;87.0000
385.0173;1918.2976;22.0000;87.0000
413.1321;1918.5681;23.0000;87.0000
441.3658;1918.9143;24.0000;87.0000
469.7511;1919.2593;25.0000;87.0000
498.2209;1919.5355;26.0000;87.0000
526.7792;1919.7815;27.0000;87.0000
555.4284;1919.9558;28.0000;87.0000
584.2084;1920.1107;29.0000;87.0000
613.0214;1920.2332;30.0000;87.0000
641.9657;1920.3342;31.0000;87.0000
670.8924;1920.3637;32.0000;87.0000
700.0215;1920.3625;33.0000;87.0000
728.9762;1920.3295;34.0000;87.0000
758.1533;1920.2295;35.0000;87.0000
787.3176;1920.0647;36.0000;87.0000
816.6032;1919.9031;37.0000;87.0000
845.9138;1919.7142;38.0000;87.0000
875.4047;1919.5005;39.0000;87.0000
904.8058;1919.2718;40.0000;87.0000
934.1203;1918.9477;41.0000;87.0000
963.7915;1918.3670;42.0000;87.0000
993.3708;1917.8044;43.0000;87.0000
1022.6457;1917.4412;44.0000;87.0000
1052.3037;1916.9483;45.0000;87.0000
1082.0314;1916.2215;46.0000;87.0000
1111.4953;1915.5876;47.0000;87.0000
1140.9408;1914.9801;48.0000;87.0000
1170.7151;1914.2380;49.0000;87.0000
1200.3800;1913.4938;50.0000;87.0000
1229.7253;1912.7059;51.0000;87.0000
1259.3153;1911.8134;52.0000;87.0000
1288.9894;1910.9171;53.0000;87.0000
1318.4357;1909.9877;54.0000;87.0000
1347.8538;1908.9913;55.0000;87.0000
1377.3302;1907.9338;56.0000;87.0000
1406.8207;1906.8377;57.0000;87.0000
1436.1748;1905.7270;58.0000;87.0000
1465.3919;1904.5303;59.0000;87.0000
1494.6849;1903.3195;60.0000;87.0000
1523.8949;1902.0835;61.0000;87.0000
1553.0346;1900.7647;62.0000;87.0000
1582.1669;1899.4553;63.0000;87.0000
1611.1451;1898.1448;64.0000;87.0000
1640.1487;1896.7143;65.0000;87.0000
1669.0586;1895.3143;66.0000;87.0000
1697.8610;1893.9338;67.0000;87.0000
1726.5886;1892.4315;68.0000;87.0000
1755.2743;1890.7968;69.0000;87.0000
1783.7369;1889.2083;70.0000;87.0000
1812.1631;1887.6542;71.0000;87.0000
1840.6111;1886.0592;72.0000;87.0000
1868.7332;1884.3962;73.0000;87.0000
1897.0957;1882.5662;74.0000;87.0000
1925.0819;1880.7431;75.0000;87.0000
1952.9948;1878.9573;76.0000;87.0000
1980.7897;1877.1225;77.0000;87.0000
2008.3990;1875.2772;78.0000;87.0000
2035.9547;1873.3653;79.0000;87.0000
2063.4675;1871.4016;80.0000;87.0000
2090.8352;1869.4059;81.0000;87.0000
2117.8876;1867.4331;82.0000;87.0000
2144.8461;1865.3915;83.0000;87.0000
2171.7653;1863.3361;84.0000;87.0000
2198.3854;1861.2355;85.0000;87.0000
2224.8273;1859.0015;86.0000;87.0000
2251.2717;1856.6472;87.0000;87.0000
2277.5227;1854.2674;88.0000;87.0000
2303.4922;1851.9705;89.0000;87.0000
415.1339;1946.2775;23.0000;88.0000
443.3186;1946.6240;24.0000;88.0000
471.6492;1946.9998;25.0000;88.0000
500.0893;1947.3031;26.0000;88.0000
528.5812;1947.5074;27.0000;88.0000
701.5319;1948.2810;33.0000;88.0000
730.5132;1948.2588;34.0000;88.0000
759.5908;1948.1731;35.0000;88.0000
788.7156;1947.9759;36.0000;88.0000
817.9673;1947.8930;37.0000;88.0000
994.4215;1945.8445;43.0000;88.0000
1023.6769;1945.3627;44.0000;88.0000
1053.2286;1944.8429;45.0000;88.0000
1082.8883;1944.1472;46.0000;88.0000
1112.4176;1943.4523;47.0000;88.0000
1289.3509;1939.0172;53.0000;88.0000
1318.9592;1937.8342;54.0000;88.0000
1348.3890;1936.8356;55.0000;88.0000
1377.7038;1935.8144;56.0000;88.0000
1407.0457;1934.8594;57.0000;88.0000
1582.1435;1927.4136;63.0000;88.0000
1611.1408;1926.0164;64.0000;88.0000
1640.0471;1924.4968;65.0000;88.0000
1668.9737;1923.0787;66.0000;88.0000
1697.6927;1921.7119;67.0000;88.0000
1868.3019;1912.0600;73.0000;88.0000
1896.5594;1910.1588;74.0000;88.0000
1924.5293;1908.3455;75.0000;88.0000
1952.4032;1906.5453;76.0000;88.0000
1980.1579;1904.4941;77.0000;88.0000
2144.0414;1892.6365;83.0000;88.0000
2170.8315;1890.5283;84.0000;88.0000
2197.3962;1888.3089;85.0000;88.0000
